Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Other Positions,Height,Market Value
,Juan Ferreira,Right-Back,"Nov 10, 1989 ",34,['Argentina'],Argentina,,,"1,74",-
,Alexis Vizcarra,Right-Back,"Mar 22, 1989 ",34,['Argentina'],Argentina,Mendoza,,"1,83",-
,Raúl Zárate,Right-Back,"Dec 21, 1989 ",34,['Argentina'],Argentina,Mendoza,LB,,-
,Gustavo Toledo,Right-Back,"Sep 19, 1989 ",34,['Argentina'],Argentina,Avellaneda,LB,"1,75",-
,Cristian Alberto Fernández,Right-Back,"Jun 11, 1989 ",34,['Argentina'],Argentina,Buenos Aires,,,-
,Franco Simonetti,Right-Back,"Aug 23, 1989 ",34,"['Argentina', 'Italy']",Argentina,Lujan,,"1,82",-
,Hernán Castría,Right-Back,"Jul 5, 1989 ",34,['Argentina'],Argentina,Rosario,,,-
,Joel Sacks,Right-Back,"Apr 10, 1989 ",34,['Argentina'],Argentina,Rafaela,,"1,73",-
28,Facundo Sánchez,Right-Back,"Mar 7, 1990 ",34,['Argentina'],Argentina,Zenón Pereyra,LB   CB,"1,76",€400k
29,Luciano Abecasis,Right-Back,"Jun 4, 1990 ",33,"['Argentina', 'Italy']",Argentina,Rosario,,"1,75",€200k
,Gastón Guruceaga,Right-Back,"Apr 6, 1990 ",33,['Argentina'],Argentina,,,"1,76",-
,Ramiro Formigo,Right-Back,"Apr 3, 1990 ",33,['Argentina'],Argentina,General Pico,RM   LB,"1,81",-
,Hernán Ruquet,Right-Back,"Jan 1, 1990 ",34,['Argentina'],Argentina,Buenos Aires,,,-
,Federico Moreno,Right-Back,"Jul 24, 1990 ",33,['Argentina'],Argentina,Mar del Plata,,"1,73",-
,Emanuel Goncebat,Right-Back,"Sep 7, 1990 ",33,['Argentina'],Argentina,Villa Constitución,,,-
,Jonathan Gallardo,Right-Back,"May 20, 1990 ",33,['Argentina'],Argentina,Córdoba,,"1,76",-
,Rodrigo Chávez,Right-Back,"Mar 5, 1990 ",34,['Argentina'],Argentina,Fortín Olavarria,,,-
,Emanuel García,Right-Back,"Jul 6, 1990 ",33,['Argentina'],Argentina,Diamante,,,-
4,Damián Martínez,Right-Back,"Jan 31, 1990 ",34,['Argentina'],Argentina,Buenos Aires,RM,"1,77",€300k
,Nicolás Álvarez,Right-Back,"Jan 22, 1990 ",34,['Argentina'],Argentina,San Martín,RM,"1,76",€75k
,Jesús Calderón,Right-Back,"Apr 25, 1990 ",33,['Argentina'],Argentina,Salta,,"1,70",-
,Alberto Martínez,Right-Back,"Aug 13, 1990 ",33,['Argentina'],Argentina,Moreno,RM   RW,"1,83",-
15,Gastón Guruzeaga,Right-Back,"Apr 6, 1990 ",33,['Argentina'],Argentina,Rosario,RW,"1,76",-
,Paul Ramos,Right-Back,"May 22, 1990","May 22, 1990",['Argentina'],Argentina,Córdoba,,"1,77",-
,Jonathan Hereñú,Right-Back,"Mar 3, 1990 ",34,['Argentina'],Argentina,Rosario,RM,"1,78",-
,Sergio Velázquez,Right-Back,"Sep 12, 1990 ",33,['Argentina'],Argentina,Quilmes,DM   RM,"1,77",-
,Gastón Villarreal,Right-Back,"Jan 22, 1990 ",34,['Argentina'],Argentina,Córdoba,RM,"1,79",-
,Sergio Aguilar,Right-Back,"Oct 19, 1990 ",33,['Argentina'],Argentina,San Juan,,,-
15,Juan Pablo Gómez,Right-Back,"May 11, 1991 ",32,"['Argentina', 'Chile']",Argentina,Buenos Aires,RM   CB,"1,83",€375k
29,Leonardo Jara,Right-Back,"May 20, 1991 ",32,['Argentina'],Argentina,Corrientes,DM   CM,"1,85",€250k
,Nahuel Basualdo,Right-Back,"Feb 23, 1991 ",33,['Argentina'],Argentina,Buenos Aires,,"1,79",€100k
,Marcos Quiroz,Right-Back,"Apr 27, 1991 ",32,['Argentina'],Argentina,,,"1,76",-
,Fabián Dauwalder,Right-Back,"Sep 26, 1991 ",32,['Argentina'],Argentina,Bahía Blanca,LB,"1,86",-
,Luciano Monasterio,Right-Back,"Oct 13, 1991 ",32,['Argentina'],Argentina,Lujan,,,-
,Lucas Vesco,Right-Back,"Jan 28, 1991 ",33,['Argentina'],Argentina,Quiroga,,"1,83",-
,Luis Arias,Right-Back,"Apr 19, 1991 ",32,['Argentina'],Argentina,,RM,"1,80",-
,Ivan Falcón Garcia,Right-Back,"Mar 30, 1991 ",32,['Argentina'],Argentina,Buenos Aires,,"1,71",-
,Leonardo Ferreyra,Right-Back,"Oct 21, 1991 ",32,['Argentina'],Argentina,San Salvador de Jujuy,LB   CM,"1,74",-
18,Gabriel Compagnucci,Right-Back,"Aug 29, 1991 ",32,"['Argentina', 'Italy']",Argentina,Monte Buey,CB   RM,"1,79",€350k
4,Fernando Torrent,Right-Back,"Oct 2, 1991 ",32,['Argentina'],Argentina,Arrecifes,,"1,73",€100k
,Lautaro Geminiani,Right-Back,"Mar 2, 1991 ",33,['Argentina'],Argentina,Paraná (Entre Ríos),RM,"1,78",€50k
,Walter Figueroa,Right-Back,"May 31, 1991 ",32,['Argentina'],Argentina,Naschel,,"1,78",-
,Patricio Vega,Right-Back,"Dec 2, 1991 ",32,['Argentina'],Argentina,Villa Gobernador Gálvez,,,-
,Guillermo Moretti,Right-Back,"Jan 9, 1991 ",33,['Argentina'],Argentina,San Lorenzo,CB,,-
,Carlos Marcolongo,Right-Back,"Apr 1, 1991 ",32,['Argentina'],Argentina,Pergamino,,"1,79",-
,Luis Castillo,Right-Back,"Feb 12, 1991 ",33,['Argentina'],Argentina,Rosario del Tala,,"1,79",-
,Maximiliano Paredes,Right-Back,"Mar 24, 1991 ",32,['Argentina'],Argentina,Villa Tessei,,"1,75",-
,Braian Javier Luna,Right-Back,"May 15, 1991 ",32,['Argentina'],Argentina,Avellaneda,,"1,70",-
30,Gino Peruzzi,Right-Back,"Jun 9, 1992 ",31,"['Argentina', 'Italy']",Argentina,Corral de Bustos,RM,"1,79",€650k
,Hugo Silva,Right-Back,"Feb 4, 1992 ",32,['Argentina'],Argentina,Quilmes,CB,"1,77",€250k
,Mauricio Rosales,Right-Back,"Mar 10, 1992 ",32,['Argentina'],Argentina,La Plata,,"1,80",€75k
,Sergio Modón,Right-Back,"Jun 25, 1992 ",31,['Argentina'],Argentina,San Rafael,RM   LM,"1,78",€10k
,Luis Monge,Right-Back,"Jan 27, 1992 ",32,['Argentina'],Argentina,,,,-
,Matías De Biase,Right-Back,"Dec 13, 1992 ",31,"['Argentina', 'Italy']",Argentina,Santa Fe,RM,"1,75",-
,Leonardo Zaragoza,Right-Back,"Jan 31, 1992 ",32,['Argentina'],Argentina,Quilmes,RM,"1,70",-
,Gonzalo Bettini,Right-Back,"Sep 7, 1992 ",31,"['Argentina', 'Italy']",Argentina,Buenos Aires,,"1,71",€375k
,Diego López,Right-Back,"May 19, 1992 ",31,['Argentina'],Argentina,San Salvador de Jujuy,CB   LB,"1,81",€75k
,Adrián Martínez,Right-Back,"Feb 13, 1992 ",32,['Argentina'],Argentina,Buenos Aires,RM,"1,77",€50k
,Nicolás Monje,Right-Back,"May 6, 1992 ",31,['Argentina'],Argentina,Córdoba Capital,RM,"1,63",-
,Emmanuel Schelotto,Right-Back,"Sep 8, 1992 ",31,"['Argentina', 'Italy']",Argentina,Buenos Aires,RM   RW,"1,89",-
,Agustín Politano,Right-Back,"Nov 24, 1992 ",31,['Argentina'],Argentina,Tandil (BUE),,"1,70",-
,Leandro Marín,Right-Back,"Jan 22, 1992 ",32,['Argentina'],Argentina,Neuquén,CB   RW,"1,84",-
26,Renzo Saravia,Right-Back,"Jun 16, 1993 ",30,['Argentina'],Argentina,Villa de María,LB,"1,78",€2.50m
44,Federico Vega,Right-Back,"Feb 4, 1993 ",31,['Argentina'],Argentina,Don Torcuato,LB   RW,"1,75",€250k
,Alan Schönfeld,Right-Back,"May 31, 1993 ",30,['Argentina'],Argentina,Don Torcuato,RM   RW,"1,80",€175k
15,Nicolás Sansotre,Right-Back,"Sep 8, 1993 ",30,['Argentina'],Argentina,El Palomar,RM   RW,"1,82",€150k
,Rodrigo Arciero,Right-Back,"Mar 12, 1993 ",31,['Argentina'],Argentina,Ushuaia,LB   RM,"1,81",€150k
,Julián Navas,Right-Back,"Nov 30, 1993 ",30,"['Argentina', 'Spain']",Argentina,Mendoza,,"1,80",€100k
,José Luis Gómez,Right-Back,"Sep 13, 1993 ",30,['Argentina'],Argentina,Santiago del Estero,RM,"1,75",€50k
,Ivo Chavés,Right-Back,"Jun 30, 1993 ",30,['Argentina'],Argentina,Salta,RM,"1,74",€25k
,Federico Real,Right-Back,"Apr 11, 1993 ",30,['Argentina'],Argentina,Bella Vista,RM,"1,75",€10k
,Rodrigo López Alba,Right-Back,"Apr 25, 1993 ",30,['Argentina'],Argentina,Jachal,,"1,79",-
,Federico Mazur,Right-Back,"May 14, 1993 ",30,['Argentina'],Argentina,Buenos Aires,CB   CM,"1,83",-
,Gonzalo Vivas,Right-Back,"Feb 16, 1993 ",31,['Argentina'],Argentina,,,,-
29,Víctor Salazar,Right-Back,"May 26, 1993 ",30,['Argentina'],Argentina,Tafí Viejo,LB,"1,75",€400k
,Cristian Broggi,Right-Back,"Mar 26, 1993 ",30,['Argentina'],Argentina,Ituzaingó (BUE),,"1,79",€175k
23,Bryan Mendoza,Right-Back,"Mar 7, 1993 ",31,"['Argentina', 'Italy']",Argentina,,RW,"1,80",€150k
,Ezequiel Bonacorso,Right-Back,"Aug 9, 1993 ",30,['Argentina'],Argentina,Mendoza,,"1,74",€150k
,Rafael Barrios,Right-Back,"May 23, 1993 ",30,['Argentina'],Argentina,Corrientes,LB   CB,"1,78",€125k
,Agustin Bellone,Right-Back,"Feb 2, 1993 ",31,['Argentina'],Argentina,San Cristobal (SFE),LB   RM,"1,81",€50k
,Matias Acuña,Right-Back,"Nov 26, 1993 ",30,['Argentina'],Argentina,Quilmes,,"1,76",€25k
,David Valdez,Right-Back,"Apr 6, 1993 ",30,['Argentina'],Argentina,San Miguel,,"1,77",€25k
,Nicolás Alí,Right-Back,"Mar 3, 1993 ",31,['Argentina'],Argentina,Mendoza,,"1,74",-
,Daian Vocos,Right-Back,"May 27, 1993 ",30,['Argentina'],Argentina,Santa Fé,LB   RM,"1,75",-
,Mauro Bazán,Right-Back,"Apr 27, 1993 ",30,['Argentina'],Argentina,Lanús,,"1,70",-
3,Nicolás Morgantini,Right-Back,"Sep 11, 1994 ",29,['Argentina'],Argentina,San Isidro,,"1,78",€700k
27,Yonatan Goitía,Right-Back,"Feb 8, 1994 ",30,['Argentina'],Argentina,Mariano Moreno,RM,"1,75",€400k
3,Caín Fara,Right-Back,"Mar 6, 1994 ",30,['Argentina'],Argentina,Rosario,CB,"1,84",€250k
19,Ezequiel Bonifacio,Right-Back,"May 9, 1994 ",29,"['Argentina', 'Italy']",Argentina,Mar del Plata,RM   LB,"1,68",€200k
5,Facundo Mayo,Right-Back,"Jul 18, 1994 ",29,['Argentina'],Argentina,Rosario,DM   CM,"1,75",€50k
,Iván Regules,Right-Back,"Dec 5, 1994 ",29,['Argentina'],Argentina,Buenos Aires,RW,"1,78",€25k
,Marcos Leiva Amezqueta,Right-Back,N/A ,29,"['Spain', 'Argentina']",Argentina,Godoy Cruz,CM   LB,"1,75",-
,Ángel Viotti,Right-Back,"Aug 24, 1994 ",29,['Argentina'],Argentina,La Banda,RW,,-
,Matías Molina,Right-Back,"Jun 13, 1994 ",29,['Argentina'],Argentina,Ezeiza,CB,"1,81",-
,Leandro Godoy,Right-Back,"Dec 9, 1994 ",29,['Argentina'],Argentina,Bernal,RM,"1,72",-
,Alexis Zárate,Right-Back,"May 8, 1994 ",29,['Argentina'],Argentina,General Deheza,RM   LB,"1,79",-
,Leonel Di Placido,Right-Back,"Jan 28, 1994 ",30,"['Argentina', 'Italy']",Argentina,Buenos Aires,RM   DM,"1,76",€700k
,Marcelo Ortiz,Right-Back,"Jan 13, 1994 ",30,['Argentina'],Argentina,Corrientes,CB,"1,86",€350k
3,Luciano Sánchez,Right-Back,"Jan 25, 1994 ",30,"['Argentina', 'Spain']",Argentina,Guaymallen,,"1,69",€250k
22,Matías Pérez Acuña,Right-Back,"Feb 9, 1994 ",30,"['Argentina', 'Italy']",Argentina,,CB,"1,80",€150k
,Rodrigo Izco,Right-Back,"Oct 17, 1994 ",29,"['Argentina', 'Italy']",Argentina,Buenos Aires,CM   RM,"1,80",€50k
,Maximiliano Coronel,Right-Back,"May 24, 1994 ",29,['Argentina'],Argentina,San Miguel (TUC),,"1,79",-
,Emiliano Castro,Right-Back,"Jan 17, 1994 ",30,['Argentina'],Argentina,,CB,,-
22,Santiago Varese,Right-Back,"Sep 21, 1994 ",29,"['Argentina', 'Italy']",Argentina,San Juan,RW,"1,83",-
,Pablo Cuevas,Right-Back,"Jan 7, 1994 ",30,['Argentina'],Argentina,Formosa,,"1,71",-
,Gonzalo Contrera,Right-Back,"Mar 20, 1994 ",30,['Argentina'],Argentina,San Martín,,"1,76",-
,Enzo Beloso,Right-Back,"Feb 20, 1994 ",30,['Argentina'],Argentina,Charata,,"1,75",-
29,Leonardo Godoy,Right-Back,"Apr 28, 1995 ",28,['Argentina'],Argentina,Concordia,,"1,73",€3.80m
15,Tiago Casasola,Right-Back,"Aug 11, 1995 ",28,"['Argentina', 'Italy']",Argentina,Buenos Aires,RM   CB,"1,89",€1.00m
15,Néstor Breitenbruch,Right-Back,"Sep 13, 1995 ",28,['Argentina'],Argentina,"Posadas, Misiones",CB,"1,83",€500k
,Maximiliano Martínez,Right-Back,"Aug 22, 1995 ",28,['Argentina'],Argentina,Santa Fe,,"1,85",-
,Diego Serrano,Right-Back,"May 19, 1995 ",28,['Argentina'],Argentina,Buenos Aires,LB,"1,70",-
,Diego Zalazar,Right-Back,"Jan 28, 1995 ",29,['Argentina'],Argentina,,,"1,80",-
,Brahiam Cuitiño,Right-Back,"Oct 17, 1995 ",28,['Argentina'],Argentina,,,"1,75",-
,Lucas Pochettino,Right-Back,"Jan 5, 1995 ",29,"['Argentina', 'Spain']",Argentina,Murphy,,"1,69",-
,Fabio Godoy,Right-Back,"Apr 6, 1995 ",28,['Argentina'],Argentina,Corrientes,,"1,68",-
,Iván Varga,Right-Back,"Jun 23, 1995 ",28,['Argentina'],Argentina,Avellaneda,,,-
29,Gastón Benavídez,Right-Back,"Oct 23, 1995 ",28,['Argentina'],Argentina,Morteros (CBA),CB,"1,75",€2.00m
2,Franco Escobar,Right-Back,"Feb 21, 1995 ",29,"['Argentina', 'United States']",Argentina,Rosario,CB   LB,"1,80",€800k
,Brian Mieres,Right-Back,"Jul 28, 1995 ",28,['Argentina'],Argentina,Paso de los Libres,,"1,81",€225k
,Diego Ursino,Right-Back,"Jun 30, 1995 ",28,['Argentina'],Argentina,,,"1,73",-
,Jonathan Argañaraz,Right-Back,"Jun 30, 1995 ",28,['Argentina'],Argentina,Buenos Aires,,"1,67",-
,Manuel Molina,Right-Back,"May 14, 1995 ",28,['Argentina'],Argentina,,,,-
,Ezequiel Santángelo,Right-Back,"Aug 16, 1995 ",28,['Argentina'],Argentina,Pergamino (BUE),RM   LB,"1,70",-
,Maximiliano Méndez,Right-Back,"Oct 31, 1995 ",28,['Argentina'],Argentina,Koluel Kayke,,,-
,Rodrigo Bella,Right-Back,"Jan 26, 1995 ",29,"['Argentina', 'Italy']",Argentina,Buenos Aires,LB,"1,75",-
,Pablo Carreras,Right-Back,"Mar 3, 1995 ",29,['Argentina'],Argentina,Rosario,LB,"1,72",-
16,Fabricio Bustos,Right-Back,"Apr 28, 1996 ",27,['Argentina'],Argentina,Ucacha,LB,"1,67",€7.00m
14,Nahuel Tenaglia,Right-Back,"Feb 21, 1996 ",28,"['Argentina', 'Italy']",Argentina,Saladillo,CB,"1,81",€1.80m
24,Tomás Guidara,Right-Back,"Mar 13, 1996 ",28,"['Argentina', 'Albania']",Argentina,Córdoba,CB   RM,"1,73",€1.20m
36,Delfor Minervino,Right-Back,"Apr 10, 1996 ",27,['Argentina'],Argentina,Luján,,"1,71",€300k
24,Luciano Gómez,Right-Back,"Mar 22, 1996 ",27,['Argentina'],Argentina,Corrientes,RW   RM,"1,64",€200k
,Mariano Bettini,Right-Back,"Jan 19, 1996 ",28,"['Argentina', 'Italy']",Argentina,Buenos Aires,,"1,80",€150k
,Brayam Sosa,Right-Back,"May 31, 1996 ",27,['Argentina'],Argentina,San Luis,,"1,78",€100k
,Juan Galetto,Right-Back,"Sep 21, 1996 ",27,['Argentina'],Argentina,María Grande,,"1,70",€75k
2,Elvio Gelmini,Right-Back,"Mar 31, 1996 ",27,['Argentina'],Argentina,,RM   RW,,€25k
,Fabrizio Acosta,Right-Back,"Sep 27, 1996 ",27,['Argentina'],Argentina,,,,-
,Rafael Rios,Right-Back,"Aug 28, 1996 ",27,['Argentina'],Argentina,Concepción del Uruguay (ERI),,"1,73",-
,Yair Gurnel,Right-Back,"Sep 2, 1996 ",27,['Argentina'],Argentina,Pronunciamiento,,"1,70",-
24,Gianluca Goudelis,Right-Back,"Mar 24, 1996 ",27,['Argentina'],Argentina,,RM   LB,"1,76",-
42,Lucas Blondel,Right-Back,"Sep 14, 1996 ",27,"['Argentina', 'Switzerland']",Argentina,Rafaela,,"1,78",€2.50m
4,Nicolás Tripichio,Right-Back,"Jan 5, 1996 ",28,['Argentina'],Argentina,Buenos Aires,DM   RM,"1,76",€1.50m
18,Juan González,Right-Back,"Dec 2, 1996 ",27,['Argentina'],Argentina,San Miguel,RW   RM,"1,71",€325k
,Emanuel Iñiguez,Right-Back,"Sep 16, 1996 ",27,['Argentina'],Argentina,General Pirán,CB   DM,"1,77",€225k
41,Matías Ruiz Díaz,Right-Back,"Sep 9, 1996 ",27,['Argentina'],Argentina,City Bell,,"1,79",€175k
,Gonzalo Asís,Right-Back,"Mar 28, 1996 ",27,['Argentina'],Argentina,Lomas de Zamora,RM   CB,"1,74",€100k
,Jorge Juárez,Right-Back,"Mar 6, 1996 ",28,['Argentina'],Argentina,Leales,,"1,70",€75k
,Fernando Duré,Right-Back,"Dec 19, 1996 ",27,['Argentina'],Argentina,Pontevedra,CB   RM,"1,85",€25k
,Axel Bordón,Right-Back,"Mar 28, 1996 ",27,['Argentina'],Argentina,Pilar,RM,"1,73",€25k
,Matías Ávalos,Right-Back,"Jan 3, 1996 ",28,['Argentina'],Argentina,Quilmes,,"1,65",-
,Lucas Sanabria,Right-Back,"Mar 17, 1996 ",28,['Argentina'],Argentina,Paraná (ERI),,"1,77",-
,Matías Carrera,Right-Back,"Dec 22, 1996 ",27,"['Argentina', 'Chile']",Argentina,Cipolletti,RM,"1,67",-
,Cristian Marcial,Right-Back,"Jan 10, 1996 ",28,['Argentina'],Argentina,Quilmes,CB,"1,79",-
,Nahuel Gómez,Right-Back,"Aug 23, 1996 ",27,['Argentina'],Argentina,,,"1,78",-
15,Maxi Rosales,Right-Back,"Apr 1, 1996 ",27,"['Argentina', 'Spain']",Argentina,Mar de Plata,CB   CM,"1,79",-
,Santiago Villarreal,Right-Back,"Feb 28, 1996 ",28,['Argentina'],Argentina,,,,-
,Mariano Gómez,Right-Back,"Mar 6, 1996 ",28,['Argentina'],Argentina,Córdoba,,"1,75",-
